# Renewables.ninja Solar PV (Point API) - 51.380, -2.360 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.38032725468333"""," ""lon"": ""-2.359857950800309"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""100"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""16"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
30/03/2015 10:00,30/03/2015 11:00,21.82,0.016,0.231,8.652,0,,,,,,,,,,,,,
30/03/2015 11:00,30/03/2015 12:00,36.702,0.121,0.29,9.146,0,,,,,,,,,,,,,
30/03/2015 12:00,30/03/2015 13:00,41.136,0.138,0.325,9.181,0,,,,,,,,,,,,,
30/03/2015 13:00,30/03/2015 14:00,25.865,0.031,0.261,9.632,0,,,,,,,,,,,,,
30/03/2015 14:00,30/03/2015 15:00,30.688,0.064,0.281,9.843,0,,,,,,,,,,,,,
30/03/2015 15:00,30/03/2015 16:00,14.106,0.006,0.16,9.384,0,,,,,,,,,,,,,
30/03/2015 16:00,30/03/2015 17:00,4.602,0,0.064,8.762,0,,,,,,,,,,,,,
30/03/2015 17:00,30/03/2015 18:00,2.184,0,0.036,9.101,0,,,,,,,,,,,,,
30/03/2015 18:00,30/03/2015 19:00,0.023,0,0.006,9.924,0,,,,,,,,,,,,,
30/03/2015 19:00,30/03/2015 20:00,0,0,0,10.002,0,,,,,,,,,,,,,
30/03/2015 20:00,30/03/2015 21:00,0,0,0,9.567,0,,,,,,,,,,,,,
30/03/2015 21:00,30/03/2015 22:00,0,0,0,9.338,0,,,,,,,,,,,,,
30/03/2015 22:00,30/03/2015 23:00,0,0,0,9.519,0,,,,,,,,,,,,,
30/03/2015 23:00,31/03/2015 00:00,0,0,0,9.888,0,,,,,,,,,,,,,
31/03/2015 00:00,31/03/2015 01:00,0,0,0,10.113,0,,,,,,,,,,,,,
31/03/2015 01:00,31/03/2015 02:00,0,0,0,10.171,0,,,,,,,,,,,,,
31/03/2015 02:00,31/03/2015 03:00,0,0,0,9.407,0,,,,,,,,,,,,,
31/03/2015 03:00,31/03/2015 04:00,0,0,0,8.22,0,,,,,,,,,,,,,
31/03/2015 04:00,31/03/2015 05:00,0,0,0,7.723,0,,,,,,,,,,,,,
31/03/2015 05:00,31/03/2015 06:00,0,0,0,7.387,0,,,,,,,,,,,,,
31/03/2015 06:00,31/03/2015 07:00,0.736,0.004,0.014,7.451,0,,,,,,,,,,,,,
31/03/2015 07:00,31/03/2015 08:00,7.343,0.022,0.072,7.777,0,,,,,,,,,,,,,
31/03/2015 08:00,31/03/2015 09:00,26.318,0.173,0.123,8.283,0,,,,,,,,,,,,,
31/03/2015 09:00,31/03/2015 10:00,38.24,0.245,0.184,9.018,0,,,,,,,,,,,,,
31/03/2015 10:00,31/03/2015 11:00,53.282,0.42,0.19,9.52,0,,,,,,,,,,,,,
31/03/2015 11:00,31/03/2015 12:00,56.186,0.396,0.251,9.739,0,,,,,,,,,,,,,
31/03/2015 12:00,31/03/2015 13:00,47.972,0.254,0.291,9.844,0,,,,,,,,,,,,,
31/03/2015 13:00,31/03/2015 14:00,59.774,0.449,0.244,9.961,0,,,,,,,,,,,,,
31/03/2015 14:00,31/03/2015 15:00,53.707,0.389,0.227,9.696,0,,,,,,,,,,,,,
31/03/2015 15:00,31/03/2015 16:00,48.661,0.393,0.158,9.175,0,,,,,,,,,,,,,
31/03/2015 16:00,31/03/2015 17:00,28.543,0.163,0.157,8.373,0,,,,,,,,,,,,,
31/03/2015 17:00,31/03/2015 18:00,12.649,0.058,0.091,7.378,0,,,,,,,,,,,,,
31/03/2015 18:00,31/03/2015 19:00,0.996,0.001,0.02,6.313,0,,,,,,,,,,,,,
31/03/2015 19:00,31/03/2015 20:00,0,0,0,5.698,0,,,,,,,,,,,,,
31/03/2015 20:00,31/03/2015 21:00,0,0,0,5.265,0,,,,,,,,,,,,,
31/03/2015 21:00,31/03/2015 22:00,0,0,0,4.866,0,,,,,,,,,,,,,
31/03/2015 22:00,31/03/2015 23:00,0,0,0,4.418,0,,,,,,,,,,,,,
31/03/2015 23:00,01/04/2015 00:00,0,0,0,3.966,0,,,,,,,,,,,,,
01/04/2015 00:00,01/04/2015 01:00,0,0,0,3.606,0,,,,,,,,,,,,,
01/04/2015 01:00,01/04/2015 02:00,0,0,0,3.345,0,,,,,,,,,,,,,
01/04/2015 02:00,01/04/2015 03:00,0,0,0,3.197,0,,,,,,,,,,,,,
01/04/2015 03:00,01/04/2015 04:00,0,0,0,3.106,0,,,,,,,,,,,,,
01/04/2015 04:00,01/04/2015 05:00,0,0,0,3.006,0,,,,,,,,,,,,,
01/04/2015 05:00,01/04/2015 06:00,0,0,0,2.937,0,,,,,,,,,,,,,
01/04/2015 06:00,01/04/2015 07:00,1.196,0.006,0.018,3.494,0,,,,,,,,,,,,,
01/04/2015 07:00,01/04/2015 08:00,15.62,0.119,0.06,5.012,0,,,,,,,,,,,,,
01/04/2015 08:00,01/04/2015 09:00,34.13,0.296,0.082,6.562,0,,,,,,,,,,,,,
01/04/2015 09:00,01/04/2015 10:00,44.294,0.342,0.154,7.621,0,,,,,,,,,,,,,
01/04/2015 10:00,01/04/2015 11:00,34.143,0.115,0.266,8.061,0,,,,,,,,,,,,,
01/04/2015 11:00,01/04/2015 12:00,29.519,0.041,0.29,8.495,0,,,,,,,,,,,,,
01/04/2015 12:00,01/04/2015 13:00,23.105,0.027,0.235,8.904,0,,,,,,,,,,,,,
01/04/2015 13:00,01/04/2015 14:00,13.751,0.001,0.161,9.038,0,,,,,,,,,,,,,
01/04/2015 14:00,01/04/2015 15:00,11.983,0.001,0.142,8.885,0,,,,,,,,,,,,,
01/04/2015 15:00,01/04/2015 16:00,17.713,0.016,0.188,8.54,0,,,,,,,,,,,,,
01/04/2015 16:00,01/04/2015 17:00,13.347,0.012,0.145,8.007,0,,,,,,,,,,,,,
01/04/2015 17:00,01/04/2015 18:00,7.083,0.007,0.083,7.352,0,,,,,,,,,,,,,
01/04/2015 18:00,01/04/2015 19:00,0.334,0,0.012,6.857,0,,,,,,,,,,,,,
01/04/2015 19:00,01/04/2015 20:00,0,0,0,6.776,0,,,,,,,,,,,,,
01/04/2015 20:00,01/04/2015 21:00,0,0,0,7.056,0,,,,,,,,,,,,,
01/04/2015 21:00,01/04/2015 22:00,0,0,0,7.707,0,,,,,,,,,,,,,
01/04/2015 22:00,01/04/2015 23:00,0,0,0,8.565,0,,,,,,,,,,,,,
01/04/2015 23:00,02/04/2015 00:00,0,0,0,9.222,0,,,,,,,,,,,,,
02/04/2015 00:00,02/04/2015 01:00,0,0,0,9.465,0,,,,,,,,,,,,,
02/04/2015 01:00,02/04/2015 02:00,0,0,0,9.414,0,,,,,,,,,,,,,
02/04/2015 02:00,02/04/2015 03:00,0,0,0,9.116,0,,,,,,,,,,,,,
02/04/2015 03:00,02/04/2015 04:00,0,0,0,8.756,0,,,,,,,,,,,,,
02/04/2015 04:00,02/04/2015 05:00,0,0,0,8.314,0,,,,,,,,,,,,,
02/04/2015 05:00,02/04/2015 06:00,0,0,0,7.736,0,,,,,,,,,,,,,
02/04/2015 06:00,02/04/2015 07:00,0.402,0,0.013,7.294,0,,,,,,,,,,,,,
02/04/2015 07:00,02/04/2015 08:00,4.621,0.005,0.059,7.224,0,,,,,,,,,,,,,
02/04/2015 08:00,02/04/2015 09:00,6.084,0,0.08,7.42,0,,,,,,,,,,,,,
02/04/2015 09:00,02/04/2015 10:00,8.846,0,0.109,7.808,0,,,,,,,,,,,,,
02/04/2015 10:00,02/04/2015 11:00,16.043,0.001,0.185,8.354,0,,,,,,,,,,,,,
02/04/2015 11:00,02/04/2015 12:00,18.461,0.003,0.209,8.866,0,,,,,,,,,,,,,
02/04/2015 12:00,02/04/2015 13:00,12.698,0,0.151,9.188,0,,,,,,,,,,,,,
02/04/2015 13:00,02/04/2015 14:00,11.751,0,0.141,9.435,0,,,,,,,,,,,,,
02/04/2015 14:00,02/04/2015 15:00,9.326,0,0.115,9.569,0,,,,,,,,,,,,,
02/04/2015 15:00,02/04/2015 16:00,8.14,0.001,0.102,9.454,0,,,,,,,,,,,,,
02/04/2015 16:00,02/04/2015 17:00,8.445,0.007,0.099,9.194,0,,,,,,,,,,,,,
02/04/2015 17:00,02/04/2015 18:00,5.721,0.004,0.072,8.713,0,,,,,,,,,,,,,
02/04/2015 18:00,02/04/2015 19:00,0.024,0,0.006,8.149,0,,,,,,,,,,,,,
02/04/2015 19:00,02/04/2015 20:00,0,0,0,8.026,0,,,,,,,,,,,,,
02/04/2015 20:00,02/04/2015 21:00,0,0,0,8.049,0,,,,,,,,,,,,,
02/04/2015 21:00,02/04/2015 22:00,0,0,0,8.089,0,,,,,,,,,,,,,
02/04/2015 22:00,02/04/2015 23:00,0,0,0,8.108,0,,,,,,,,,,,,,
02/04/2015 23:00,03/04/2015 00:00,0,0,0,7.99,0,,,,,,,,,,,,,
03/04/2015 00:00,03/04/2015 01:00,0,0,0,7.632,0,,,,,,,,,,,,,
03/04/2015 01:00,03/04/2015 02:00,0,0,0,7.194,0,,,,,,,,,,,,,
03/04/2015 02:00,03/04/2015 03:00,0,0,0,6.924,0,,,,,,,,,,,,,
03/04/2015 03:00,03/04/2015 04:00,0,0,0,6.92,0,,,,,,,,,,,,,
03/04/2015 04:00,03/04/2015 05:00,0,0,0,7.163,0,,,,,,,,,,,,,
03/04/2015 05:00,03/04/2015 06:00,0,0,0,7.4,0,,,,,,,,,,,,,
03/04/2015 06:00,03/04/2015 07:00,0.223,0,0.01,7.764,0,,,,,,,,,,,,,
03/04/2015 07:00,03/04/2015 08:00,2.607,0,0.041,8.513,0,,,,,,,,,,,,,
03/04/2015 08:00,03/04/2015 09:00,5.76,0.001,0.077,9.465,0,,,,,,,,,,,,,
03/04/2015 09:00,03/04/2015 10:00,14.79,0.007,0.167,10.467,0,,,,,,,,,,,,,
03/04/2015 10:00,03/04/2015 11:00,23.42,0.024,0.243,11.255,0,,,,,,,,,,,,,
03/04/2015 11:00,03/04/2015 12:00,11.155,0,0.136,11.847,0,,,,,,,,,,,,,
03/04/2015 12:00,03/04/2015 13:00,15.314,0.003,0.178,12.391,0,,,,,,,,,,,,,
03/04/2015 13:00,03/04/2015 14:00,10.836,0,0.133,12.663,0,,,,,,,,,,,,,
03/04/2015 14:00,03/04/2015 15:00,7.643,0,0.099,12.574,0,,,,,,,,,,,,,
03/04/2015 15:00,03/04/2015 16:00,7.566,0,0.098,12.211,0,,,,,,,,,,,,,
03/04/2015 16:00,03/04/2015 17:00,9.829,0.003,0.119,11.664,0,,,,,,,,,,,,,
03/04/2015 17:00,03/04/2015 18:00,5.334,0.007,0.065,10.63,0,,,,,,,,,,,,,
03/04/2015 18:00,03/04/2015 19:00,0.272,0,0.011,9.268,0,,,,,,,,,,,,,
03/04/2015 19:00,03/04/2015 20:00,0,0,0,8.229,0,,,,,,,,,,,,,
03/04/2015 20:00,03/04/2015 21:00,0,0,0,7.515,0,,,,,,,,,,,,,
03/04/2015 21:00,03/04/2015 22:00,0,0,0,6.973,0,,,,,,,,,,,,,
03/04/2015 22:00,03/04/2015 23:00,0,0,0,6.52,0,,,,,,,,,,,,,
03/04/2015 23:00,04/04/2015 00:00,0,0,0,6.08,0,,,,,,,,,,,,,
04/04/2015 00:00,04/04/2015 01:00,0,0,0,5.426,0,,,,,,,,,,,,,
04/04/2015 01:00,04/04/2015 02:00,0,0,0,5.033,0,,,,,,,,,,,,,
04/04/2015 02:00,04/04/2015 03:00,0,0,0,4.977,0,,,,,,,,,,,,,
04/04/2015 03:00,04/04/2015 04:00,0,0,0,5.026,0,,,,,,,,,,,,,
04/04/2015 04:00,04/04/2015 05:00,0,0,0,4.874,0,,,,,,,,,,,,,
04/04/2015 05:00,04/04/2015 06:00,0,0,0,4.816,0,,,,,,,,,,,,,
04/04/2015 06:00,04/04/2015 07:00,1.03,0.001,0.02,5.46,0,,,,,,,,,,,,,
04/04/2015 07:00,04/04/2015 08:00,5.411,0.003,0.07,6.614,0,,,,,,,,,,,,,
04/04/2015 08:00,04/04/2015 09:00,11.352,0.005,0.131,8.135,0,,,,,,,,,,,,,
04/04/2015 09:00,04/04/2015 10:00,16.764,0.02,0.175,9.631,0,,,,,,,,,,,,,
04/04/2015 10:00,04/04/2015 11:00,5.64,0,0.076,10.215,0,,,,,,,,,,,,,
04/04/2015 11:00,04/04/2015 12:00,7.257,0,0.094,10.692,0,,,,,,,,,,,,,
04/04/2015 12:00,04/04/2015 13:00,9.35,0,0.116,11.081,0,,,,,,,,,,,,,
04/04/2015 13:00,04/04/2015 14:00,9.796,0,0.121,11.402,0,,,,,,,,,,,,,
04/04/2015 14:00,04/04/2015 15:00,7.866,0,0.101,11.497,0,,,,,,,,,,,,,
04/04/2015 15:00,04/04/2015 16:00,15.396,0.013,0.168,11.366,0,,,,,,,,,,,,,
04/04/2015 16:00,04/04/2015 17:00,17.795,0.043,0.164,10.894,0,,,,,,,,,,,,,
04/04/2015 17:00,04/04/2015 18:00,15.184,0.069,0.108,9.904,0,,,,,,,,,,,,,
04/04/2015 18:00,04/04/2015 19:00,1.634,0.001,0.029,8.096,0,,,,,,,,,,,,,
04/04/2015 19:00,04/04/2015 20:00,0,0,0,7.061,0,,,,,,,,,,,,,
04/04/2015 20:00,04/04/2015 21:00,0,0,0,6.611,0,,,,,,,,,,,,,
04/04/2015 21:00,04/04/2015 22:00,0,0,0,6.379,0,,,,,,,,,,,,,
04/04/2015 22:00,04/04/2015 23:00,0,0,0,6.25,0,,,,,,,,,,,,,
04/04/2015 23:00,05/04/2015 00:00,0,0,0,6.193,0,,,,,,,,,,,,,
05/04/2015 00:00,05/04/2015 01:00,0,0,0,6.161,0,,,,,,,,,,,,,
05/04/2015 01:00,05/04/2015 02:00,0,0,0,6.141,0,,,,,,,,,,,,,
05/04/2015 02:00,05/04/2015 03:00,0,0,0,5.986,0,,,,,,,,,,,,,
05/04/2015 03:00,05/04/2015 04:00,0,0,0,5.645,0,,,,,,,,,,,,,
05/04/2015 04:00,05/04/2015 05:00,0,0,0,5.436,0,,,,,,,,,,,,,
05/04/2015 05:00,05/04/2015 06:00,0,0,0,5.138,0,,,,,,,,,,,,,
05/04/2015 06:00,05/04/2015 07:00,0.811,0,0.018,5.751,0,,,,,,,,,,,,,
05/04/2015 07:00,05/04/2015 08:00,9.472,0.022,0.093,6.841,0,,,,,,,,,,,,,
05/04/2015 08:00,05/04/2015 09:00,22.388,0.083,0.17,8.199,0,,,,,,,,,,,,,
05/04/2015 09:00,05/04/2015 10:00,46.607,0.374,0.153,9.378,0,,,,,,,,,,,,,
05/04/2015 10:00,05/04/2015 11:00,47.095,0.284,0.253,10.482,0,,,,,,,,,,,,,
05/04/2015 11:00,05/04/2015 12:00,32.822,0.056,0.317,11.763,0,,,,,,,,,,,,,
05/04/2015 12:00,05/04/2015 13:00,27.068,0.03,0.279,12.313,0,,,,,,,,,,,,,
05/04/2015 13:00,05/04/2015 14:00,19.663,0.005,0.223,12.328,0,,,,,,,,,,,,,
05/04/2015 14:00,05/04/2015 15:00,13.018,0.002,0.154,12.183,0,,,,,,,,,,,,,
05/04/2015 15:00,05/04/2015 16:00,17.603,0.022,0.184,12.012,0,,,,,,,,,,,,,
05/04/2015 16:00,05/04/2015 17:00,22.525,0.072,0.186,11.752,0,,,,,,,,,,,,,
05/04/2015 17:00,05/04/2015 18:00,12.084,0.032,0.113,11.106,0,,,,,,,,,,,,,
05/04/2015 18:00,05/04/2015 19:00,2.215,0.002,0.035,9.136,0,,,,,,,,,,,,,
05/04/2015 19:00,05/04/2015 20:00,0,0,0,7.894,0,,,,,,,,,,,,,
05/04/2015 20:00,05/04/2015 21:00,0,0,0,7.175,0,,,,,,,,,,,,,
05/04/2015 21:00,05/04/2015 22:00,0,0,0,6.756,0,,,,,,,,,,,,,
05/04/2015 22:00,05/04/2015 23:00,0,0,0,6.41,0,,,,,,,,,,,,,
05/04/2015 23:00,06/04/2015 00:00,0,0,0,6.346,0,,,,,,,,,,,,,
06/04/2015 00:00,06/04/2015 01:00,0,0,0,6.073,0,,,,,,,,,,,,,
06/04/2015 01:00,06/04/2015 02:00,0,0,0,5.102,0,,,,,,,,,,,,,
06/04/2015 02:00,06/04/2015 03:00,0,0,0,4.076,0,,,,,,,,,,,,,
06/04/2015 03:00,06/04/2015 04:00,0,0,0,3.393,0,,,,,,,,,,,,,
06/04/2015 04:00,06/04/2015 05:00,0,0,0,3.276,0,,,,,,,,,,,,,
06/04/2015 05:00,06/04/2015 06:00,0,0,0,4.069,0,,,,,,,,,,,,,
06/04/2015 06:00,06/04/2015 07:00,2.947,0.016,0.029,4.898,0,,,,,,,,,,,,,
06/04/2015 07:00,06/04/2015 08:00,18.948,0.154,0.06,5.592,0,,,,,,,,,,,,,
06/04/2015 08:00,06/04/2015 09:00,38.05,0.348,0.074,6.708,0,,,,,,,,,,,,,
06/04/2015 09:00,06/04/2015 10:00,53.723,0.525,0.086,8.355,0,,,,,,,,,,,,,
06/04/2015 10:00,06/04/2015 11:00,64.52,0.652,0.105,10.394,0,,,,,,,,,,,,,
06/04/2015 11:00,06/04/2015 12:00,70,0.713,0.13,12.738,0,,,,,,,,,,,,,
06/04/2015 12:00,06/04/2015 13:00,64.563,0.559,0.218,14.9,0,,,,,,,,,,,,,
06/04/2015 13:00,06/04/2015 14:00,57.707,0.424,0.266,16.079,0,,,,,,,,,,,,,
06/04/2015 14:00,06/04/2015 15:00,59.363,0.534,0.178,16.37,0,,,,,,,,,,,,,
06/04/2015 15:00,06/04/2015 16:00,50.468,0.448,0.147,16.174,0,,,,,,,,,,,,,
06/04/2015 16:00,06/04/2015 17:00,35.544,0.28,0.131,15.566,0,,,,,,,,,,,,,
06/04/2015 17:00,06/04/2015 18:00,18.047,0.108,0.104,13.966,0,,,,,,,,,,,,,
06/04/2015 18:00,06/04/2015 19:00,2.971,0.004,0.042,10.66,0,,,,,,,,,,,,,
06/04/2015 19:00,06/04/2015 20:00,0,0,0,8.963,0,,,,,,,,,,,,,
06/04/2015 20:00,06/04/2015 21:00,0,0,0,7.952,0,,,,,,,,,,,,,
06/04/2015 21:00,06/04/2015 22:00,0,0,0,6.92,0,,,,,,,,,,,,,
06/04/2015 22:00,06/04/2015 23:00,0,0,0,5.927,0,,,,,,,,,,,,,
06/04/2015 23:00,07/04/2015 00:00,0,0,0,5.003,0,,,,,,,,,,,,,
07/04/2015 00:00,07/04/2015 01:00,0,0,0,4.389,0,,,,,,,,,,,,,
07/04/2015 01:00,07/04/2015 02:00,0,0,0,4.199,0,,,,,,,,,,,,,
07/04/2015 02:00,07/04/2015 03:00,0,0,0,4.362,0,,,,,,,,,,,,,
07/04/2015 03:00,07/04/2015 04:00,0,0,0,4.497,0,,,,,,,,,,,,,
07/04/2015 04:00,07/04/2015 05:00,0,0,0,4.343,0,,,,,,,,,,,,,
07/04/2015 05:00,07/04/2015 06:00,0,0,0,4.04,0,,,,,,,,,,,,,
07/04/2015 06:00,07/04/2015 07:00,1.421,0.001,0.025,4.01,0,,,,,,,,,,,,,
07/04/2015 07:00,07/04/2015 08:00,8.053,0.009,0.091,4.606,0,,,,,,,,,,,,,
07/04/2015 08:00,07/04/2015 09:00,13.794,0.009,0.151,6.112,0,,,,,,,,,,,,,
07/04/2015 09:00,07/04/2015 10:00,18.424,0.01,0.201,8.562,0,,,,,,,,,,,,,
07/04/2015 10:00,07/04/2015 11:00,22.929,0.013,0.249,11.11,0,,,,,,,,,,,,,
07/04/2015 11:00,07/04/2015 12:00,40.246,0.142,0.32,13.376,0,,,,,,,,,,,,,
07/04/2015 12:00,07/04/2015 13:00,66.265,0.596,0.207,15.149,0,,,,,,,,,,,,,
07/04/2015 13:00,07/04/2015 14:00,68.154,0.672,0.161,15.994,0,,,,,,,,,,,,,
07/04/2015 14:00,07/04/2015 15:00,61.443,0.58,0.161,16.329,0,,,,,,,,,,,,,
07/04/2015 15:00,07/04/2015 16:00,50.374,0.44,0.154,16.27,0,,,,,,,,,,,,,
07/04/2015 16:00,07/04/2015 17:00,35.589,0.276,0.136,15.854,0,,,,,,,,,,,,,
07/04/2015 17:00,07/04/2015 18:00,18.074,0.108,0.105,14.84,0,,,,,,,,,,,,,
07/04/2015 18:00,07/04/2015 19:00,3.024,0.004,0.043,13.222,0,,,,,,,,,,,,,
07/04/2015 19:00,07/04/2015 20:00,0,0,0,12.347,0,,,,,,,,,,,,,
07/04/2015 20:00,07/04/2015 21:00,0,0,0,11.544,0,,,,,,,,,,,,,
07/04/2015 21:00,07/04/2015 22:00,0,0,0,10.865,0,,,,,,,,,,,,,
07/04/2015 22:00,07/04/2015 23:00,0,0,0,10.067,0,,,,,,,,,,,,,
07/04/2015 23:00,08/04/2015 00:00,0,0,0,8.84,0,,,,,,,,,,,,,
08/04/2015 00:00,08/04/2015 01:00,0,0,0,7.578,0,,,,,,,,,,,,,
08/04/2015 01:00,08/04/2015 02:00,0,0,0,6.489,0,,,,,,,,,,,,,
08/04/2015 02:00,08/04/2015 03:00,0,0,0,5.842,0,,,,,,,,,,,,,
08/04/2015 03:00,08/04/2015 04:00,0,0,0,5.301,0,,,,,,,,,,,,,
08/04/2015 04:00,08/04/2015 05:00,0,0,0,5.103,0,,,,,,,,,,,,,
08/04/2015 05:00,08/04/2015 06:00,0,0,0,5.364,0,,,,,,,,,,,,,
08/04/2015 06:00,08/04/2015 07:00,2.595,0.009,0.032,6.609,0,,,,,,,,,,,,,
08/04/2015 07:00,08/04/2015 08:00,17.01,0.107,0.089,7.769,0,,,,,,,,,,,,,
08/04/2015 08:00,08/04/2015 09:00,35.464,0.291,0.108,9.845,0,,,,,,,,,,,,,
08/04/2015 09:00,08/04/2015 10:00,50.392,0.453,0.13,12.484,0,,,,,,,,,,,,,
08/04/2015 10:00,08/04/2015 11:00,62.032,0.607,0.134,14.61,0,,,,,,,,,,,,,
08/04/2015 11:00,08/04/2015 12:00,64.406,0.578,0.2,15.607,0,,,,,,,,,,,,,
08/04/2015 12:00,08/04/2015 13:00,63.797,0.534,0.238,16.252,0,,,,,,,,,,,,,
08/04/2015 13:00,08/04/2015 14:00,53.467,0.326,0.309,16.6,0,,,,,,,,,,,,,
08/04/2015 14:00,08/04/2015 15:00,41.434,0.172,0.312,16.642,0,,,,,,,,,,,,,
08/04/2015 15:00,08/04/2015 16:00,34.348,0.139,0.26,16.347,0,,,,,,,,,,,,,
08/04/2015 16:00,08/04/2015 17:00,25.916,0.119,0.182,15.657,0,,,,,,,,,,,,,
08/04/2015 17:00,08/04/2015 18:00,16.342,0.077,0.117,14.303,0,,,,,,,,,,,,,
08/04/2015 18:00,08/04/2015 19:00,2.987,0.003,0.044,11.833,0,,,,,,,,,,,,,
08/04/2015 19:00,08/04/2015 20:00,0,0,0,10.19,0,,,,,,,,,,,,,
08/04/2015 20:00,08/04/2015 21:00,0,0,0,9.128,0,,,,,,,,,,,,,
08/04/2015 21:00,08/04/2015 22:00,0,0,0,8.174,0,,,,,,,,,,,,,
08/04/2015 22:00,08/04/2015 23:00,0,0,0,7.396,0,,,,,,,,,,,,,
08/04/2015 23:00,09/04/2015 00:00,0,0,0,6.637,0,,,,,,,,,,,,,
09/04/2015 00:00,09/04/2015 01:00,0,0,0,5.858,0,,,,,,,,,,,,,
09/04/2015 01:00,09/04/2015 02:00,0,0,0,4.921,0,,,,,,,,,,,,,
09/04/2015 02:00,09/04/2015 03:00,0,0,0,4.294,0,,,,,,,,,,,,,
09/04/2015 03:00,09/04/2015 04:00,0,0,0,3.998,0,,,,,,,,,,,,,
09/04/2015 04:00,09/04/2015 05:00,0,0,0,3.946,0,,,,,,,,,,,,,
09/04/2015 05:00,09/04/2015 06:00,0,0,0,4.126,0,,,,,,,,,,,,,
09/04/2015 06:00,09/04/2015 07:00,3.606,0.018,0.034,5.38,0,,,,,,,,,,,,,
09/04/2015 07:00,09/04/2015 08:00,19.129,0.14,0.077,6.754,0,,,,,,,,,,,,,
09/04/2015 08:00,09/04/2015 09:00,37.341,0.321,0.098,9.093,0,,,,,,,,,,,,,
09/04/2015 09:00,09/04/2015 10:00,52.772,0.498,0.112,11.588,0,,,,,,,,,,,,,
09/04/2015 10:00,09/04/2015 11:00,63.263,0.63,0.125,13.916,0,,,,,,,,,,,,,
09/04/2015 11:00,09/04/2015 12:00,69.482,0.707,0.14,14.986,0,,,,,,,,,,,,,
09/04/2015 12:00,09/04/2015 13:00,71.218,0.72,0.155,15.708,0,,,,,,,,,,,,,
09/04/2015 13:00,09/04/2015 14:00,68.305,0.669,0.167,16.181,0,,,,,,,,,,,,,
09/04/2015 14:00,09/04/2015 15:00,61.287,0.57,0.169,16.348,0,,,,,,,,,,,,,
09/04/2015 15:00,09/04/2015 16:00,49.916,0.422,0.166,16.176,0,,,,,,,,,,,,,
09/04/2015 16:00,09/04/2015 17:00,34.692,0.251,0.15,15.598,0,,,,,,,,,,,,,
09/04/2015 17:00,09/04/2015 18:00,18.445,0.108,0.109,14.088,0,,,,,,,,,,,,,
09/04/2015 18:00,09/04/2015 19:00,3.722,0.006,0.049,10.854,0,,,,,,,,,,,,,
09/04/2015 19:00,09/04/2015 20:00,0,0,0,8.914,0,,,,,,,,,,,,,
09/04/2015 20:00,09/04/2015 21:00,0,0,0,7.846,0,,,,,,,,,,,,,
09/04/2015 21:00,09/04/2015 22:00,0,0,0,6.86,0,,,,,,,,,,,,,
09/04/2015 22:00,09/04/2015 23:00,0,0,0,6,0,,,,,,,,,,,,,
09/04/2015 23:00,10/04/2015 00:00,0,0,0,5.332,0,,,,,,,,,,,,,
10/04/2015 00:00,10/04/2015 01:00,0,0,0,4.792,0,,,,,,,,,,,,,
10/04/2015 01:00,10/04/2015 02:00,0,0,0,4.485,0,,,,,,,,,,,,,
10/04/2015 02:00,10/04/2015 03:00,0,0,0,4.451,0,,,,,,,,,,,,,
10/04/2015 03:00,10/04/2015 04:00,0,0,0,4.415,0,,,,,,,,,,,,,
10/04/2015 04:00,10/04/2015 05:00,0,0,0,4.38,0,,,,,,,,,,,,,
10/04/2015 05:00,10/04/2015 06:00,0,0,0,4.892,0,,,,,,,,,,,,,
10/04/2015 06:00,10/04/2015 07:00,2.355,0.005,0.033,6.319,0,,,,,,,,,,,,,
10/04/2015 07:00,10/04/2015 08:00,15.028,0.077,0.098,8.388,0,,,,,,,,,,,,,
10/04/2015 08:00,10/04/2015 09:00,33.883,0.264,0.119,10.744,0,,,,,,,,,,,,,
10/04/2015 09:00,10/04/2015 10:00,38.232,0.205,0.232,12.942,0,,,,,,,,,,,,,
10/04/2015 10:00,10/04/2015 11:00,36.076,0.126,0.29,14.767,0,,,,,,,,,,,,,
10/04/2015 11:00,10/04/2015 12:00,61.734,0.506,0.235,15.677,0,,,,,,,,,,,,,
10/04/2015 12:00,10/04/2015 13:00,67.093,0.604,0.213,15.959,0,,,,,,,,,,,,,
10/04/2015 13:00,10/04/2015 14:00,62.756,0.519,0.239,16.163,0,,,,,,,,,,,,,
