# Renewables.ninja Solar PV (Point API) - 51.379, -2.359 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.37879861436647", "lon": "-2.358966151271851", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "100", "system_loss": "0.15", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-11-15 17:00,2015-11-15 17:00,0,0,0,13.857,0
2015-11-15 18:00,2015-11-15 18:00,0,0,0,13.732,0
2015-11-15 19:00,2015-11-15 19:00,0,0,0,13.612,0
2015-11-15 20:00,2015-11-15 20:00,0,0,0,13.408,0
2015-11-15 21:00,2015-11-15 21:00,0,0,0,13.150,0
2015-11-15 22:00,2015-11-15 22:00,0,0,0,12.888,0
2015-11-15 23:00,2015-11-15 23:00,0,0,0,12.735,0
2015-11-16 00:00,2015-11-16 00:00,0,0,0,12.730,0
2015-11-16 01:00,2015-11-16 01:00,0,0,0,13.046,0
2015-11-16 02:00,2015-11-16 02:00,0,0,0,13.518,0
2015-11-16 03:00,2015-11-16 03:00,0,0,0,13.660,0
2015-11-16 04:00,2015-11-16 04:00,0,0,0,13.190,0
2015-11-16 05:00,2015-11-16 05:00,0,0,0,12.062,0
2015-11-16 06:00,2015-11-16 06:00,0,0,0,11.075,0
2015-11-16 07:00,2015-11-16 07:00,0,0,0,10.274,0
2015-11-16 08:00,2015-11-16 08:00,1.902,0.005,0.031,10.312,1
2015-11-16 09:00,2015-11-16 09:00,5.020,0.013,0.060,11.075,1
2015-11-16 10:00,2015-11-16 10:00,8.382,0.024,0.089,11.898,0
2015-11-16 11:00,2015-11-16 11:00,26.490,0.167,0.152,12.408,0
2015-11-16 12:00,2015-11-16 12:00,35.181,0.280,0.143,12.734,0
2015-11-16 13:00,2015-11-16 13:00,36.238,0.309,0.127,12.638,0
2015-11-16 14:00,2015-11-16 14:00,13.370,0.100,0.070,12.302,0
2015-11-16 15:00,2015-11-16 15:00,3.742,0.016,0.043,11.609,0
2015-11-16 16:00,2015-11-16 16:00,0.506,0.009,0.007,10.813,0
2015-11-16 17:00,2015-11-16 17:00,0,0,0,10.426,0
2015-11-16 18:00,2015-11-16 18:00,0,0,0,10.519,0
2015-11-16 19:00,2015-11-16 19:00,0,0,0,10.858,0
2015-11-16 20:00,2015-11-16 20:00,0,0,0,11.308,0
2015-11-16 21:00,2015-11-16 21:00,0,0,0,11.839,0
2015-11-16 22:00,2015-11-16 22:00,0,0,0,12.494,0
2015-11-16 23:00,2015-11-16 23:00,0,0,0,13.137,0
2015-11-17 00:00,2015-11-17 00:00,0,0,0,13.700,0
2015-11-17 01:00,2015-11-17 01:00,0,0,0,13.889,0
2015-11-17 02:00,2015-11-17 02:00,0,0,0,13.490,0
2015-11-17 03:00,2015-11-17 03:00,0,0,0,13.062,0
2015-11-17 04:00,2015-11-17 04:00,0,0,0,12.535,0
2015-11-17 05:00,2015-11-17 05:00,0,0,0,12.420,0
2015-11-17 06:00,2015-11-17 06:00,0,0,0,12.551,0
2015-11-17 07:00,2015-11-17 07:00,0,0,0,12.871,0
2015-11-17 08:00,2015-11-17 08:00,1.362,0.006,0.022,12.971,0
2015-11-17 09:00,2015-11-17 09:00,13.308,0.089,0.080,12.836,0
2015-11-17 10:00,2015-11-17 10:00,10.488,0.059,0.078,12.768,0
2015-11-17 11:00,2015-11-17 11:00,4.971,0,0.074,13.734,0
2015-11-17 12:00,2015-11-17 12:00,3.792,0.001,0.059,15.423,0
2015-11-17 13:00,2015-11-17 13:00,9.121,0.031,0.093,16.742,0
2015-11-17 14:00,2015-11-17 14:00,3.181,0.017,0.036,16.708,0
2015-11-17 15:00,2015-11-17 15:00,3.923,0.018,0.044,15.531,0
2015-11-17 16:00,2015-11-17 16:00,0,0,0.003,14.359,0
2015-11-17 17:00,2015-11-17 17:00,0,0,0,13.674,0
2015-11-17 18:00,2015-11-17 18:00,0,0,0,13.529,0
2015-11-17 19:00,2015-11-17 19:00,0,0,0,13.534,0
2015-11-17 20:00,2015-11-17 20:00,0,0,0,13.414,0
2015-11-17 21:00,2015-11-17 21:00,0,0,0,12.585,0
2015-11-17 22:00,2015-11-17 22:00,0,0,0,11.581,0
2015-11-17 23:00,2015-11-17 23:00,0,0,0,10.728,0
2015-11-18 00:00,2015-11-18 00:00,0,0,0,9.889,0
2015-11-18 01:00,2015-11-18 01:00,0,0,0,9.460,0
2015-11-18 02:00,2015-11-18 02:00,0,0,0,8.468,0
2015-11-18 03:00,2015-11-18 03:00,0,0,0,8.392,0
2015-11-18 04:00,2015-11-18 04:00,0,0,0,9.563,0
2015-11-18 05:00,2015-11-18 05:00,0,0,0,9.954,0
2015-11-18 06:00,2015-11-18 06:00,0,0,0,10.211,0
2015-11-18 07:00,2015-11-18 07:00,0,0,0,10.329,0
2015-11-18 08:00,2015-11-18 08:00,6.687,0.068,0.025,11.006,0
2015-11-18 09:00,2015-11-18 09:00,22.555,0.207,0.066,12.055,0
2015-11-18 10:00,2015-11-18 10:00,40.109,0.393,0.090,12.830,0
2015-11-18 11:00,2015-11-18 11:00,19.412,0.146,0.093,13.904,0
2015-11-18 12:00,2015-11-18 12:00,27.066,0.241,0.088,14.594,0
2015-11-18 13:00,2015-11-18 13:00,2.932,0,0.049,14.685,0
2015-11-18 14:00,2015-11-18 14:00,3.442,0.005,0.051,14.760,0
2015-11-18 15:00,2015-11-18 15:00,3.303,0.027,0.027,14.424,0
2015-11-18 16:00,2015-11-18 16:00,0.949,0.015,0.007,13.191,0
2015-11-18 17:00,2015-11-18 17:00,0,0,0,12.142,0
2015-11-18 18:00,2015-11-18 18:00,0,0,0,11.644,0
2015-11-18 19:00,2015-11-18 19:00,0,0,0,11.555,0
2015-11-18 20:00,2015-11-18 20:00,0,0,0,11.740,0
2015-11-18 21:00,2015-11-18 21:00,0,0,0,11.983,0
2015-11-18 22:00,2015-11-18 22:00,0,0,0,12.081,0
2015-11-18 23:00,2015-11-18 23:00,0,0,0,12.014,0
2015-11-19 00:00,2015-11-19 00:00,0,0,0,11.917,0
2015-11-19 01:00,2015-11-19 01:00,0,0,0,11.811,0
2015-11-19 02:00,2015-11-19 02:00,0,0,0,11.749,0
2015-11-19 03:00,2015-11-19 03:00,0,0,0,11.524,0
2015-11-19 04:00,2015-11-19 04:00,0,0,0,11.093,0
2015-11-19 05:00,2015-11-19 05:00,0,0,0,10.588,0
2015-11-19 06:00,2015-11-19 06:00,0,0,0,10.116,0
2015-11-19 07:00,2015-11-19 07:00,0,0,0,9.648,0
2015-11-19 08:00,2015-11-19 08:00,0.276,0.001,0.011,10.113,0
2015-11-19 09:00,2015-11-19 09:00,1.429,0.001,0.028,10.873,0
2015-11-19 10:00,2015-11-19 10:00,1.465,0,0.030,11.420,0
2015-11-19 11:00,2015-11-19 11:00,8.388,0.010,0.103,11.768,0
2015-11-19 12:00,2015-11-19 12:00,5.674,0.001,0.081,11.862,0
2015-11-19 13:00,2015-11-19 13:00,4.196,0.001,0.063,11.796,0
2015-11-19 14:00,2015-11-19 14:00,4.114,0.017,0.046,11.467,0
2015-11-19 15:00,2015-11-19 15:00,6.087,0.034,0.052,10.937,0
2015-11-19 16:00,2015-11-19 16:00,0.299,0.006,0.007,9.815,0
2015-11-19 17:00,2015-11-19 17:00,0,0,0,9.381,0
2015-11-19 18:00,2015-11-19 18:00,0,0,0,9.066,0
2015-11-19 19:00,2015-11-19 19:00,0,0,0,9.272,0
2015-11-19 20:00,2015-11-19 20:00,0,0,0,9.088,0
2015-11-19 21:00,2015-11-19 21:00,0,0,0,8.672,0
2015-11-19 22:00,2015-11-19 22:00,0,0,0,8.376,0
2015-11-19 23:00,2015-11-19 23:00,0,0,0,8.186,0
2015-11-20 00:00,2015-11-20 00:00,0,0,0,7.910,0
2015-11-20 01:00,2015-11-20 01:00,0,0,0,7.477,0
2015-11-20 02:00,2015-11-20 02:00,0,0,0,7.094,0
2015-11-20 03:00,2015-11-20 03:00,0,0,0,6.889,0
2015-11-20 04:00,2015-11-20 04:00,0,0,0,6.783,0
2015-11-20 05:00,2015-11-20 05:00,0,0,0,6.681,0
2015-11-20 06:00,2015-11-20 06:00,0,0,0,6.577,0
2015-11-20 07:00,2015-11-20 07:00,0,0,0,6.593,0
2015-11-20 08:00,2015-11-20 08:00,0.767,0.003,0.017,6.640,0
2015-11-20 09:00,2015-11-20 09:00,3.876,0.004,0.055,7.222,0
2015-11-20 10:00,2015-11-20 10:00,7.603,0.009,0.093,7.731,0
2015-11-20 11:00,2015-11-20 11:00,19.796,0.103,0.136,8.548,0
2015-11-20 12:00,2015-11-20 12:00,46.733,0.436,0.121,9.056,0
2015-11-20 13:00,2015-11-20 13:00,52.554,0.539,0.091,9.107,0
2015-11-20 14:00,2015-11-20 14:00,35.986,0.335,0.091,8.894,0
2015-11-20 15:00,2015-11-20 15:00,19.558,0.178,0.057,8.038,0
2015-11-20 16:00,2015-11-20 16:00,1.498,0.023,0.007,6.948,0
2015-11-20 17:00,2015-11-20 17:00,0,0,0,6.630,0
2015-11-20 18:00,2015-11-20 18:00,0,0,0,6.225,0
2015-11-20 19:00,2015-11-20 19:00,0,0,0,5.305,0
2015-11-20 20:00,2015-11-20 20:00,0,0,0,4.344,0
2015-11-20 21:00,2015-11-20 21:00,0,0,0,3.508,0
2015-11-20 22:00,2015-11-20 22:00,0,0,0,2.858,0
2015-11-20 23:00,2015-11-20 23:00,0,0,0,2.678,0
2015-11-21 00:00,2015-11-21 00:00,0,0,0,3.000,0
2015-11-21 01:00,2015-11-21 01:00,0,0,0,3.487,0
2015-11-21 02:00,2015-11-21 02:00,0,0,0,3.646,0
2015-11-21 03:00,2015-11-21 03:00,0,0,0,3.530,0
2015-11-21 04:00,2015-11-21 04:00,0,0,0,3.542,0
2015-11-21 05:00,2015-11-21 05:00,0,0,0,3.618,0
2015-11-21 06:00,2015-11-21 06:00,0,0,0,3.675,0
2015-11-21 07:00,2015-11-21 07:00,0,0,0,3.538,0
2015-11-21 08:00,2015-11-21 08:00,9.394,0.102,0.018,3.434,0
2015-11-21 09:00,2015-11-21 09:00,30.677,0.307,0.048,3.810,0
2015-11-21 10:00,2015-11-21 10:00,48.079,0.497,0.065,4.419,0
2015-11-21 11:00,2015-11-21 11:00,55.892,0.579,0.082,5.088,0
2015-11-21 12:00,2015-11-21 12:00,57.837,0.598,0.089,5.509,0
2015-11-21 13:00,2015-11-21 13:00,46.627,0.440,0.106,5.539,0
2015-11-21 14:00,2015-11-21 14:00,27.258,0.217,0.101,5.144,0
2015-11-21 15:00,2015-11-21 15:00,10.626,0.078,0.056,4.178,0
2015-11-21 16:00,2015-11-21 16:00,0.450,0.008,0.006,2.945,0
2015-11-21 17:00,2015-11-21 17:00,0,0,0,2.306,0
2015-11-21 18:00,2015-11-21 18:00,0,0,0,1.951,0
2015-11-21 19:00,2015-11-21 19:00,0,0,0,1.840,0
2015-11-21 20:00,2015-11-21 20:00,0,0,0,1.750,0
2015-11-21 21:00,2015-11-21 21:00,0,0,0,1.616,0
2015-11-21 22:00,2015-11-21 22:00,0,0,0,1.538,0
2015-11-21 23:00,2015-11-21 23:00,0,0,0,1.673,0
2015-11-22 00:00,2015-11-22 00:00,0,0,0,1.874,0
2015-11-22 01:00,2015-11-22 01:00,0,0,0,2.067,0
2015-11-22 02:00,2015-11-22 02:00,0,0,0,2.115,0
2015-11-22 03:00,2015-11-22 03:00,0,0,0,2.124,0
2015-11-22 04:00,2015-11-22 04:00,0,0,0,2.285,0
2015-11-22 05:00,2015-11-22 05:00,0,0,0,2.577,0
2015-11-22 06:00,2015-11-22 06:00,0,0,0,2.828,0
2015-11-22 07:00,2015-11-22 07:00,0,0,0,2.810,0
2015-11-22 08:00,2015-11-22 08:00,5.576,0.057,0.021,3.271,0
2015-11-22 09:00,2015-11-22 09:00,31.835,0.326,0.044,4.985,0
2015-11-22 10:00,2015-11-22 10:00,37.174,0.350,0.084,5.932,0
2015-11-22 11:00,2015-11-22 11:00,13.908,0.055,0.117,6.623,0
2015-11-22 12:00,2015-11-22 12:00,31.984,0.254,0.122,7.127,0
2015-11-22 13:00,2015-11-22 13:00,8.122,0.014,0.094,7.419,0
2015-11-22 14:00,2015-11-22 14:00,13.600,0.084,0.085,7.085,0
2015-11-22 15:00,2015-11-22 15:00,4.312,0.019,0.045,6.202,0
2015-11-22 16:00,2015-11-22 16:00,0,0,0.004,4.862,0
2015-11-22 17:00,2015-11-22 17:00,0,0,0,4.270,0
2015-11-22 18:00,2015-11-22 18:00,0,0,0,3.806,0
2015-11-22 19:00,2015-11-22 19:00,0,0,0,2.962,0
2015-11-22 20:00,2015-11-22 20:00,0,0,0,1.854,0
2015-11-22 21:00,2015-11-22 21:00,0,0,0,0.864,0
2015-11-22 22:00,2015-11-22 22:00,0,0,0,0.352,0
2015-11-22 23:00,2015-11-22 23:00,0,0,0,0.395,0
2015-11-23 00:00,2015-11-23 00:00,0,0,0,0.773,0
2015-11-23 01:00,2015-11-23 01:00,0,0,0,0.822,0
2015-11-23 02:00,2015-11-23 02:00,0,0,0,0.706,0
2015-11-23 03:00,2015-11-23 03:00,0,0,0,0.414,0
2015-11-23 04:00,2015-11-23 04:00,0,0,0,0.111,0
2015-11-23 05:00,2015-11-23 05:00,0,0,0,-0.195,0
2015-11-23 06:00,2015-11-23 06:00,0,0,0,-0.406,0
2015-11-23 07:00,2015-11-23 07:00,0,0,0,-0.520,0
2015-11-23 08:00,2015-11-23 08:00,1.541,0.011,0.018,-0.312,0
2015-11-23 09:00,2015-11-23 09:00,15.563,0.117,0.068,0.660,0
2015-11-23 10:00,2015-11-23 10:00,29.789,0.237,0.105,2.056,0
2015-11-23 11:00,2015-11-23 11:00,29.417,0.205,0.135,3.152,0
2015-11-23 12:00,2015-11-23 12:00,43.473,0.386,0.119,3.934,0
2015-11-23 13:00,2015-11-23 13:00,41.152,0.364,0.114,4.479,0
2015-11-23 14:00,2015-11-23 14:00,12.074,0.055,0.095,4.628,0
2015-11-23 15:00,2015-11-23 15:00,5.590,0.034,0.045,4.141,0
2015-11-23 16:00,2015-11-23 16:00,0.496,0.010,0.005,3.611,0
2015-11-23 17:00,2015-11-23 17:00,0,0,0,3.977,0
2015-11-23 18:00,2015-11-23 18:00,0,0,0,4.415,0
2015-11-23 19:00,2015-11-23 19:00,0,0,0,4.810,0
2015-11-23 20:00,2015-11-23 20:00,0,0,0,5.240,0
2015-11-23 21:00,2015-11-23 21:00,0,0,0,5.750,0
2015-11-23 22:00,2015-11-23 22:00,0,0,0,6.261,0
2015-11-23 23:00,2015-11-23 23:00,0,0,0,6.760,0
2015-11-24 00:00,2015-11-24 00:00,0,0,0,7.224,0
2015-11-24 01:00,2015-11-24 01:00,0,0,0,7.822,0
2015-11-24 02:00,2015-11-24 02:00,0,0,0,8.503,0
2015-11-24 03:00,2015-11-24 03:00,0,0,0,8.931,0
2015-11-24 04:00,2015-11-24 04:00,0,0,0,9.547,0
2015-11-24 05:00,2015-11-24 05:00,0,0,0,10.057,0
2015-11-24 06:00,2015-11-24 06:00,0,0,0,9.616,0
2015-11-24 07:00,2015-11-24 07:00,0,0,0,8.395,0
2015-11-24 08:00,2015-11-24 08:00,0.304,0.001,0.011,7.596,0
2015-11-24 09:00,2015-11-24 09:00,3.853,0.008,0.051,7.888,0
2015-11-24 10:00,2015-11-24 10:00,5.861,0.007,0.075,8.669,0
2015-11-24 11:00,2015-11-24 11:00,2.852,0.003,0.044,9.665,0
2015-11-24 12:00,2015-11-24 12:00,1.937,0,0.036,10.372,0
2015-11-24 13:00,2015-11-24 13:00,6.162,0.007,0.080,10.543,0
2015-11-24 14:00,2015-11-24 14:00,5.006,0.011,0.063,10.157,0
2015-11-24 15:00,2015-11-24 15:00,8.358,0.067,0.045,9.372,0
2015-11-24 16:00,2015-11-24 16:00,0.294,0.007,0.004,8.660,0
2015-11-24 17:00,2015-11-24 17:00,0,0,0,8.516,0
2015-11-24 18:00,2015-11-24 18:00,0,0,0,8.477,0
2015-11-24 19:00,2015-11-24 19:00,0,0,0,8.408,0
2015-11-24 20:00,2015-11-24 20:00,0,0,0,8.234,0
2015-11-24 21:00,2015-11-24 21:00,0,0,0,7.973,0
2015-11-24 22:00,2015-11-24 22:00,0,0,0,7.880,0
2015-11-24 23:00,2015-11-24 23:00,0,0,0,7.877,0
2015-11-25 00:00,2015-11-25 00:00,0,0,0,7.616,0
2015-11-25 01:00,2015-11-25 01:00,0,0,0,7.610,0
2015-11-25 02:00,2015-11-25 02:00,0,0,0,7.535,0
2015-11-25 03:00,2015-11-25 03:00,0,0,0,7.560,0
2015-11-25 04:00,2015-11-25 04:00,0,0,0,7.699,0
2015-11-25 05:00,2015-11-25 05:00,0,0,0,7.584,0
2015-11-25 06:00,2015-11-25 06:00,0,0,0,7.467,0
2015-11-25 07:00,2015-11-25 07:00,0,0,0,7.493,0
2015-11-25 08:00,2015-11-25 08:00,0.192,0.001,0.009,7.925,0
2015-11-25 09:00,2015-11-25 09:00,4.001,0.024,0.037,9.063,0
2015-11-25 10:00,2015-11-25 10:00,16.676,0.098,0.107,10.206,0
2015-11-25 11:00,2015-11-25 11:00,21.086,0.120,0.135,11.105,0
2015-11-25 12:00,2015-11-25 12:00,12.712,0.037,0.124,11.567,0
2015-11-25 13:00,2015-11-25 13:00,11.103,0.036,0.107,11.654,0
2015-11-25 14:00,2015-11-25 14:00,3.940,0.002,0.059,11.251,0
2015-11-25 15:00,2015-11-25 15:00,1.809,0.003,0.031,10.359,0
2015-11-25 16:00,2015-11-25 16:00,0,0,0.002,9.288,0
2015-11-25 17:00,2015-11-25 17:00,0,0,0,8.784,0
2015-11-25 18:00,2015-11-25 18:00,0,0,0,8.748,0
2015-11-25 19:00,2015-11-25 19:00,0,0,0,8.783,0
2015-11-25 20:00,2015-11-25 20:00,0,0,0,8.696,0
2015-11-25 21:00,2015-11-25 21:00,0,0,0,8.628,0
2015-11-25 22:00,2015-11-25 22:00,0,0,0,8.598,0
2015-11-25 23:00,2015-11-25 23:00,0,0,0,8.610,0
2015-11-26 00:00,2015-11-26 00:00,0,0,0,8.364,0
2015-11-26 01:00,2015-11-26 01:00,0,0,0,8.064,0
2015-11-26 02:00,2015-11-26 02:00,0,0,0,7.881,0
2015-11-26 03:00,2015-11-26 03:00,0,0,0,7.695,0
2015-11-26 04:00,2015-11-26 04:00,0,0,0,7.333,0
2015-11-26 05:00,2015-11-26 05:00,0,0,0,7.003,0
2015-11-26 06:00,2015-11-26 06:00,0,0,0,6.690,0
2015-11-26 07:00,2015-11-26 07:00,0,0,0,6.557,0
2015-11-26 08:00,2015-11-26 08:00,1.433,0.015,0.014,6.995,0
2015-11-26 09:00,2015-11-26 09:00,15.979,0.138,0.058,8.522,0
2015-11-26 10:00,2015-11-26 10:00,13.158,0.069,0.096,9.590,0
2015-11-26 11:00,2015-11-26 11:00,14.102,0.061,0.115,10.476,0
2015-11-26 12:00,2015-11-26 12:00,10.502,0.017,0.119,11.009,0
2015-11-26 13:00,2015-11-26 13:00,5.741,0.003,0.079,11.110,0
2015-11-26 14:00,2015-11-26 14:00,5.740,0.021,0.061,10.955,0
2015-11-26 15:00,2015-11-26 15:00,4.532,0.025,0.042,10.073,0
2015-11-26 16:00,2015-11-26 16:00,0,0,0.001,9.051,0
2015-11-26 17:00,2015-11-26 17:00,0,0,0,8.955,0
2015-11-26 18:00,2015-11-26 18:00,0,0,0,9.033,0
2015-11-26 19:00,2015-11-26 19:00,0,0,0,9.143,0
2015-11-26 20:00,2015-11-26 20:00,0,0,0,9.383,0
2015-11-26 21:00,2015-11-26 21:00,0,0,0,9.828,0
2015-11-26 22:00,2015-11-26 22:00,0,0,0,10.197,0
2015-11-26 23:00,2015-11-26 23:00,0,0,0,10.448,0
2015-11-27 00:00,2015-11-27 00:00,0,0,0,10.661,0
2015-11-27 01:00,2015-11-27 01:00,0,0,0,10.782,0
2015-11-27 02:00,2015-11-27 02:00,0,0,0,10.980,0
2015-11-27 03:00,2015-11-27 03:00,0,0,0,11.307,0
2015-11-27 04:00,2015-11-27 04:00,0,0,0,11.512,0
2015-11-27 05:00,2015-11-27 05:00,0,0,0,11.632,0
2015-11-27 06:00,2015-11-27 06:00,0,0,0,11.644,0
2015-11-27 07:00,2015-11-27 07:00,0,0,0,11.547,0
2015-11-27 08:00,2015-11-27 08:00,0.441,0.004,0.011,11.411,0
2015-11-27 09:00,2015-11-27 09:00,3.278,0.011,0.042,11.516,0
2015-11-27 10:00,2015-11-27 10:00,28.562,0.261,0.081,11.762,0
2015-11-27 11:00,2015-11-27 11:00,16.197,0.127,0.074,11.863,0
2015-11-27 12:00,2015-11-27 12:00,4.979,0.003,0.071,12.079,0
2015-11-27 13:00,2015-11-27 13:00,5.886,0.003,0.081,12.320,0
2015-11-27 14:00,2015-11-27 14:00,3.297,0.011,0.042,12.303,0
2015-11-27 15:00,2015-11-27 15:00,2.138,0.011,0.028,12.047,0
2015-11-27 16:00,2015-11-27 16:00,0,0.001,0.003,11.404,0
2015-11-27 17:00,2015-11-27 17:00,0,0,0,9.644,0
2015-11-27 18:00,2015-11-27 18:00,0,0,0,8.052,0
2015-11-27 19:00,2015-11-27 19:00,0,0,0,7.402,0
2015-11-27 20:00,2015-11-27 20:00,0,0,0,6.766,0
2015-11-27 21:00,2015-11-27 21:00,0,0,0,6.095,0
2015-11-27 22:00,2015-11-27 22:00,0,0,0,5.442,0
2015-11-27 23:00,2015-11-27 23:00,0,0,0,4.729,0
2015-11-28 00:00,2015-11-28 00:00,0,0,0,4.168,0
2015-11-28 01:00,2015-11-28 01:00,0,0,0,3.820,0
2015-11-28 02:00,2015-11-28 02:00,0,0,0,3.621,0
2015-11-28 03:00,2015-11-28 03:00,0,0,0,3.456,0
2015-11-28 04:00,2015-11-28 04:00,0,0,0,3.274,0
2015-11-28 05:00,2015-11-28 05:00,0,0,0,3.257,0
2015-11-28 06:00,2015-11-28 06:00,0,0,0,3.407,0
2015-11-28 07:00,2015-11-28 07:00,0,0,0,3.996,0
2015-11-28 08:00,2015-11-28 08:00,1.408,0.018,0.010,4.863,0
2015-11-28 09:00,2015-11-28 09:00,10.091,0.072,0.057,6.104,0
2015-11-28 10:00,2015-11-28 10:00,17.142,0.105,0.102,7.038,0
2015-11-28 11:00,2015-11-28 11:00,8.461,0.017,0.095,7.534,0
2015-11-28 12:00,2015-11-28 12:00,5.651,0.002,0.078,7.725,0
2015-11-28 13:00,2015-11-28 13:00,13.228,0.050,0.115,7.992,0
2015-11-28 14:00,2015-11-28 14:00,10.274,0.045,0.088,8.220,0
2015-11-28 15:00,2015-11-28 15:00,2.324,0.009,0.032,8.423,0
2015-11-28 16:00,2015-11-28 16:00,0,0,0.002,8.997,0
2015-11-28 17:00,2015-11-28 17:00,0,0,0,9.630,0
2015-11-28 18:00,2015-11-28 18:00,0,0,0,9.906,0
2015-11-28 19:00,2015-11-28 19:00,0,0,0,9.863,0
2015-11-28 20:00,2015-11-28 20:00,0,0,0,9.822,0
2015-11-28 21:00,2015-11-28 21:00,0,0,0,9.836,0
2015-11-28 22:00,2015-11-28 22:00,0,0,0,9.835,0
2015-11-28 23:00,2015-11-28 23:00,0,0,0,9.823,0
2015-11-29 00:00,2015-11-29 00:00,0,0,0,9.738,0
2015-11-29 01:00,2015-11-29 01:00,0,0,0,9.609,0
2015-11-29 02:00,2015-11-29 02:00,0,0,0,9.607,0
2015-11-29 03:00,2015-11-29 03:00,0,0,0,9.574,0
2015-11-29 04:00,2015-11-29 04:00,0,0,0,9.627,0
2015-11-29 05:00,2015-11-29 05:00,0,0,0,9.766,0
2015-11-29 06:00,2015-11-29 06:00,0,0,0,10.013,0
2015-11-29 07:00,2015-11-29 07:00,0,0,0,10.262,0
2015-11-29 08:00,2015-11-29 08:00,0,0,0.004,10.338,0
2015-11-29 09:00,2015-11-29 09:00,0.957,0,0.023,10.860,0
2015-11-29 10:00,2015-11-29 10:00,2.562,0,0.044,11.764,0
2015-11-29 11:00,2015-11-29 11:00,4.268,0.001,0.064,12.654,0
2015-11-29 12:00,2015-11-29 12:00,1.758,0,0.034,12.872,0
2015-11-29 13:00,2015-11-29 13:00,1.759,0,0.034,12.827,0
2015-11-29 14:00,2015-11-29 14:00,1.457,0,0.030,12.597,0
2015-11-29 15:00,2015-11-29 15:00,0.811,0,0.020,12.405,0
2015-11-29 16:00,2015-11-29 16:00,0,0,0.001,12.319,0
2015-11-29 17:00,2015-11-29 17:00,0,0,0,12.154,0
2015-11-29 18:00,2015-11-29 18:00,0,0,0,11.465,0
2015-11-29 19:00,2015-11-29 19:00,0,0,0,10.268,0
2015-11-29 20:00,2015-11-29 20:00,0,0,0,9.224,0
2015-11-29 21:00,2015-11-29 21:00,0,0,0,8.416,0
2015-11-29 22:00,2015-11-29 22:00,0,0,0,7.887,0
2015-11-29 23:00,2015-11-29 23:00,0,0,0,7.551,0
2015-11-30 00:00,2015-11-30 00:00,0,0,0,6.956,0
2015-11-30 01:00,2015-11-30 01:00,0,0,0,7.436,0
2015-11-30 02:00,2015-11-30 02:00,0,0,0,7.571,0
2015-11-30 03:00,2015-11-30 03:00,0,0,0,7.868,0
2015-11-30 04:00,2015-11-30 04:00,0,0,0,8.989,0
2015-11-30 05:00,2015-11-30 05:00,0,0,0,10.332,0
2015-11-30 06:00,2015-11-30 06:00,0,0,0,11.253,0
2015-11-30 07:00,2015-11-30 07:00,0,0,0,11.566,0
2015-11-30 08:00,2015-11-30 08:00,0,0,0.003,11.648,0
2015-11-30 09:00,2015-11-30 09:00,1.495,0.002,0.028,11.796,0
2015-11-30 10:00,2015-11-30 10:00,1.165,0,0.026,12.059,0
2015-11-30 11:00,2015-11-30 11:00,3.859,0.003,0.058,12.224,0
2015-11-30 12:00,2015-11-30 12:00,2.474,0,0.043,12.391,0
2015-11-30 13:00,2015-11-30 13:00,5.137,0.002,0.073,12.469,0
2015-11-30 14:00,2015-11-30 14:00,1.917,0,0.036,12.476,0
2015-11-30 15:00,2015-11-30 15:00,0.509,0,0.015,12.463,0
2015-11-30 16:00,2015-11-30 16:00,0,0,0.001,12.502,0
2015-11-30 17:00,2015-11-30 17:00,0,0,0,12.606,0
2015-11-30 18:00,2015-11-30 18:00,0,0,0,12.721,0
2015-11-30 19:00,2015-11-30 19:00,0,0,0,12.792,0
2015-11-30 20:00,2015-11-30 20:00,0,0,0,12.761,0
2015-11-30 21:00,2015-11-30 21:00,0,0,0,12.677,0
2015-11-30 22:00,2015-11-30 22:00,0,0,0,12.632,0
2015-11-30 23:00,2015-11-30 23:00,0,0,0,12.591,0
2015-12-01 00:00,2015-12-01 00:00,0,0,0,12.591,0
2015-12-01 01:00,2015-12-01 01:00,0,0,0,12.648,0
2015-12-01 02:00,2015-12-01 02:00,0,0,0,12.703,0
2015-12-01 03:00,2015-12-01 03:00,0,0,0,12.695,0
2015-12-01 04:00,2015-12-01 04:00,0,0,0,12.589,0
2015-12-01 05:00,2015-12-01 05:00,0,0,0,12.359,0
2015-12-01 06:00,2015-12-01 06:00,0,0,0,12.278,0
2015-12-01 07:00,2015-12-01 07:00,0,0,0,12.099,0
2015-12-01 08:00,2015-12-01 08:00,0,0,0.004,11.797,0
